Default Dataset,,S3_110,,S3_70,,S3_35,
X,Y,X,Y,X,Y,X,Y
,,-0.11204765149193463,500.9895658227886,-0.05539902471534219,399.75037711205067,-0.14537037312522472,260.54202977028154
,,40.730779186390045,409.0233169794143,16.932524463935593,339.90425668016434,7.266435986159166,214.5852362491707
,,76.01995793006392,342.2195907850774,33.74800286813424,288.24213717655397,16.34187922298554,195.47168014947624
,,110.01413240426407,189.77349475018372,50.73717595884643,226.16279934663663,24.76044830961569,150.28606961473582
,,,,69.92189987117197,140.3204931762802,33.859217451585344,89.48578875179635
