x,y,sigxx,sigyy,sigxy
316.5, 0, -122059, 15965.8, 56.0599
317, 0, -121809, 15849.7, 47.8101
317.5, 0, -121561, 15734.1, 40.1696
318, 0, -121313, 15618.9, 33.1383
318.5, 0, -121067, 15504.3, 26.7164
319, 0, -120822, 15390.2, 20.9037
319.5, 0, -120578, 15276.6, 15.7004
320, 0, -120335, 15163.5, 11.1063
320.5, 0, -120094, 15050.9, 7.1215
321, 0, -119853, 14938.7, 3.746
321.5, 0, -119614, 14827.1, 0.979777
322, 0, -119376, 14716, -1.17716
322.5, 0, -119138, 14605.4, -2.7248
323, 0, -118902, 14495.3, -3.66317
323.5, 0, -118668, 14385.7, -3.99224
324, 0, -118434, 14276.6, -3.71203
324.5, 0, -118201, 14168.1, -2.82253
325, 0, -117970, 14060, -1.32374
325.5, 0, -117740, 13952.4, 0.784327
326, 0, -117511, 13845.3, 3.50168
326.5, 0, -117290, 13745.7, 12.3077
327, 0, -117071, 13646, 20.9952
327.5, 0, -116853, 13545.7, 29.1145
328, 0, -116637, 13444.7, 36.6653
328.5, 0, -116423, 13343, 43.6479
329, 0, -116214, 13249.3, 40.0358
329.5, 0, -116006, 13157.7, 33.7104
330, 0, -115800, 13065.9, 27.6675
330.5, 0, -115594, 12973.8, 21.9068
331, 0, -115390, 12881.4, 16.4285
331.5, 0, -115187, 12788.8, 11.2326
332, 0, -114984, 12695.9, 6.31897
332.5, 0, -114783, 12602.7, 1.6877
333, 0, -114583, 12509.3, -2.66124
333.5, 0, -114385, 12415.5, -6.72784
334, 0, -114187, 12321.6, -10.5121
334.5, 0, -113990, 12227.3, -14.014
335, 0, -113794, 12132.8, -17.2336
335.5, 0, -113600, 12038, -20.1708
336, 0, -113406, 11942.9, -22.8257
336.5, 0, -113214, 11847.6, -25.1983
337, 0, -113023, 11752, -27.2885
337.5, 0, -112832, 11656.1, -29.0964
338, 0, -112643, 11560, -30.6219
338.5, 0, -112455, 11463.6, -31.8651
339, 0, -112268, 11366.9, -32.826
339.5, 0, -112082, 11269.9, -33.5045
340, 0, -111898, 11172.7, -33.9007
340.5, 0, -111697, 11073.2, -29.9586
341, 0, -111475, 10970.8, -20.1439
341.5, 0, -111255, 10868.3, -10.4634
342, 0, -111049, 10769.3, -0.192838
342.5, 0, -110891, 10684.9, 12.6403
343, 0, -110732, 10601, 25.006
343.5, 0, -110574, 10517.7, 36.9043
344, 0, -110416, 10434.9, 48.335
344.5, 0, -110258, 10352.5, 59.2983
345, 0, -110092, 10270.8, 66.8108
345.5, 0, -109903, 10189.2, 65.5462
346, 0, -109715, 10107.6, 64.1262
346.5, 0, -109527, 10025.9, 62.5507
347, 0, -109341, 9943.99, 60.8197
347.5, 0, -109155, 9862.01, 58.9332
348, 0, -108970, 9779.92, 56.8913
348.5, 0, -108786, 9697.72, 54.6939
349, 0, -108602, 9615.41, 52.341
349.5, 0, -108420, 9532.99, 49.8327
350, 0, -108238, 9450.46, 47.1689
350.5, 0, -108058, 9367.81, 44.3496
351, 0, -107878, 9285.06, 41.3748
351.5, 0, -107699, 9202.19, 38.2446
352, 0, -107520, 9119.21, 34.9589
352.5, 0, -107343, 9036.12, 31.5177
353, 0, -107166, 8952.92, 27.921
353.5, 0, -106990, 8869.6, 24.1689
354, 0, -106816, 8786.18, 20.2613
354.5, 0, -106642, 8702.64, 16.1982
355, 0, -106468, 8618.99, 11.9797
355.5, 0, -106296, 8535.24, 7.60567
356, 0, -106124, 8451.37, 3.07618
356.5, 0, -105954, 8367.38, -1.60878
357, 0, -105784, 8283.29, -6.44922
357.5, 0, -105618, 8199.68, -10.2337
358, 0, -105471, 8120.14, -6.80287
358.5, 0, -105324, 8041.38, -3.61406
359, 0, -105179, 7963.41, -0.667285
359.5, 0, -105034, 7886.21, 2.03745
360, 0, -104891, 7809.8, 4.50014
360.5, 0, -104748, 7734.18, 6.7208
361, 0, -104605, 7659.33, 8.69941
361.5, 0, -104464, 7585.27, 10.436
362, 0, -104323, 7512, 11.9305
362.5, 0, -104183, 7439.5, 13.183
363, 0, -104044, 7367.79, 14.1935
363.5, 0, -103906, 7296.86, 14.9619
364, 0, -103768, 7226.71, 15.4883
364.5, 0, -103632, 7157.35, 15.7727
365, 0, -103496, 7088.77, 15.815
365.5, 0, -103361, 7020.97, 15.6152
366, 0, -103226, 6953.96, 15.1735
366.5, 0, -103093, 6887.73, 14.4897
367, 0, -102960, 6822.28, 13.5638
367.5, 0, -102828, 6757.62, 12.3959
368, 0, -102696, 6693.74, 10.986
368.5, 0, -102566, 6630.64, 9.33404
369, 0, -102436, 6568.32, 7.44004
369.5, 0, -102307, 6506.79, 5.30401
370, 0, -102179, 6446.04, 2.92593
370.5, 0, -102052, 6386.07, 0.305813
371, 0, -101920, 6325.48, 1.60404
371.5, 0, -101769, 6260.96, 16.2986
372, 0, -101617, 6196.99, 30.8717
372.5, 0, -101466, 6133.56, 45.3235
373, 0, -101315, 6070.69, 59.6538
373.5, 0, -101173, 6007.88, 69.3694
374, 0, -101061, 5943.66, 64.7865
374.5, 0, -100950, 5879.21, 59.7409
375, 0, -100811, 5811.39, 55.0125
375.5, 0, -100669, 5743.23, 50.5536
376, 0, -100529, 5675.29, 46.28
376.5, 0, -100390, 5607.57, 42.1917
377, 0, -100253, 5540.06, 38.2888
377.5, 0, -100118, 5472.76, 34.5712
378, 0, -99984.2, 5405.69, 31.0389
378.5, 0, -99852.2, 5338.83, 27.692
379, 0, -99721.9, 5272.19, 24.5304
379.5, 0, -99593.2, 5205.77, 21.5542
380, 0, -99466.2, 5139.56, 18.7633
380.5, 0, -99340.8, 5073.57, 16.1577
381, 0, -99217.1, 5007.8, 13.7375
381.5, 0, -99095, 4942.24, 11.5026
382, 0, -98974.6, 4876.91, 9.45304
382.5, 0, -98855.8, 4811.78, 7.58883
383, 0, -98738.7, 4746.88, 5.90996
383.5, 0, -98623.2, 4682.19, 4.41642
384, 0, -98509.4, 4617.72, 3.10822
384.5, 0, -98397.2, 4553.47, 1.98536
385, 0, -98286.7, 4489.43, 1.04784
385.5, 0, -98177.9, 4425.61, 0.295655
386, 0, -98070.7, 4362.01, -0.271191
386.5, 0, -97964.5, 4298.12, -0.606982
387, 0, -97857.7, 4232.87, -0.516922
387.5, 0, -97752.5, 4168.04, -0.100826
388, 0, -97648.8, 4103.62, 0.641306
388.5, 0, -97546.5, 4039.62, 1.70947
389, 0, -97445.8, 3976.02, 3.10368
389.5, 0, -97346.6, 3912.85, 4.82392
390, 0, -97244.3, 3852.71, 3.28695
390.5, 0, -97133.4, 3797.94, -5.52911
391, 0, -97020, 3749.78, -5.70009
391.5, 0, -96906.6, 3703.16, -3.85832
392, 0, -96793.8, 3656.38, -2.22495
392.5, 0, -96681.7, 3609.44, -0.799973
393, 0, -96570.3, 3562.34, 0.416611
393.5, 0, -96459.7, 3515.09, 1.4248
394, 0, -96349.7, 3467.67, 2.2246
394.5, 0, -96240.4, 3420.1, 2.816
395, 0, -96131.9, 3372.36, 3.19901
395.5, 0, -96024.1, 3324.47, 3.37362
396, 0, -95916.9, 3276.42, 3.33985
396.5, 0, -95810.5, 3228.21, 3.09767
397, 0, -95704.7, 3179.84, 2.64711
397.5, 0, -95599.7, 3131.31, 1.98815
398, 0, -95495.4, 3082.62, 1.12079
398.5, 0, -95391.8, 3033.77, 0.0450475
399, 0, -95288.9, 2984.77, -1.23909
399.5, 0, -95186.7, 2935.6, -2.73163
400, 0, -95085.2, 2886.28, -4.43256
400.5, 0, -94984.4, 2836.8, -6.34188
401, 0, -94884.3, 2787.15, -8.45959
401.5, 0, -94784.9, 2737.35, -10.7857
402, 0, -94686.2, 2687.39, -13.3202
402.5, 0, -94588.3, 2637.28, -16.0631
403, 0, -94491, 2587, -19.0144
403.5, 0, -94394.4, 2536.56, -22.1741
404, 0, -94298.6, 2485.97, -25.5422
404.5, 0, -94203.4, 2435.21, -29.1186
405, 0, -94109, 2384.3, -32.9035
405.5, 0, -94015.2, 2333.23, -36.8968
406, 0, -93922.2, 2282, -41.0984
406.5, 0, -93829.9, 2230.61, -45.5085
407, 0, -93740.7, 2181.2, -50.7005
407.5, 0, -93656.5, 2134.97, -56.7297
408, 0, -93573.3, 2090.09, -53.3385
408.5, 0, -93490.8, 2045.56, -49.9755
409, 0, -93408.9, 2001.39, -46.6408
409.5, 0, -93327.6, 1957.57, -43.3344
410, 0, -93247, 1914.11, -40.0563
410.5, 0, -93167, 1871, -36.8065
411, 0, -93087.6, 1828.25, -33.5849
411.5, 0, -93008.9, 1785.86, -30.3916
412, 0, -92930.7, 1743.82, -27.2266
412.5, 0, -92853.3, 1702.14, -24.0899
413, 0, -92776.4, 1660.82, -20.9815
413.5, 0, -92700.2, 1619.85, -17.9013
414, 0, -92624.6, 1579.24, -14.8494
414.5, 0, -92549.6, 1538.98, -11.8258
415, 0, -92475.3, 1499.08, -8.83045
415.5, 0, -92401.6, 1459.53, -5.8634
416, 0, -92328.5, 1420.34, -2.92462
416.5, 0, -92256.1, 1381.51, -0.0141146
417, 0, -92184.3, 1343.03, 2.86811
417.5, 0, -92113.1, 1304.91, 5.72206
418, 0, -92042.5, 1267.15, 8.54772
418.5, 0, -91972.6, 1229.74, 11.3451
419, 0, -91903.3, 1192.69, 14.1142
419.5, 0, -91834.7, 1155.99, 16.8551
420, 0, -91766.7, 1119.65, 19.5676
420.5, 0, -91699.3, 1083.66, 22.2519
421, 0, -91632.5, 1048.03, 24.9079
421.5, 0, -91566.4, 1012.76, 27.5356
422, 0, -91500.9, 977.844, 30.1351
422.5, 0, -91436, 943.283, 32.7062
423, 0, -91371.7, 909.078, 35.2491
423.5, 0, -91308.1, 875.228, 37.7637
424, 0, -91245.1, 841.735, 40.25
424.5, 0, -91182.4, 806.541, 40.3294
425, 0, -91117.7, 768.168, 35.7977
425.5, 0, -91044.1, 728.092, 25.7384
426, 0, -90971.1, 688.401, 16.1838
426.5, 0, -90898.8, 649.095, 7.1338
427, 0, -90827.1, 610.174, -1.41151
427.5, 0, -90756.1, 571.639, -9.45215
428, 0, -90685.7, 533.489, -16.9881
428.5, 0, -90616, 495.724, -24.0194
429, 0, -90546.9, 458.344, -30.5461
429.5, 0, -90478.4, 421.35, -36.5681
430, 0, -90410.6, 384.74, -42.0854
430.5, 0, -90343.4, 348.516, -47.0981
431, 0, -90276.9, 312.677, -51.6061
431.5, 0, -90211, 277.224, -55.6094
432, 0, -90145.7, 242.155, -59.1081
432.5, 0, -90081.1, 207.472, -62.1021
433, 0, -90017.2, 173.174, -64.5914
433.5, 0, -89953.8, 139.261, -66.5761
434, 0, -89891.2, 105.734, -68.0562
434.5, 0, -89829.1, 72.5912, -69.0315
435, 0, -89767.7, 39.834, -69.5022
435.5, 0, -89706.9, 7.4621, -69.4682
436, 0, -89646.8, -24.5246, -68.9296
436.5, 0, -89587.3, -56.1261, -67.8863
437, 0, -89528.5, -87.3423, -66.3384
437.5, 0, -89470.3, -118.173, -64.2857
438, 0, -89412.8, -148.619, -61.7285
438.5, 0, -89355.8, -178.68, -58.6665
439, 0, -89299.6, -208.355, -55.0999
439.5, 0, -89243.9, -237.645, -51.0286
440, 0, -89189, -266.55, -46.4527
440.5, 0, -89134.6, -295.07, -41.3721
441, 0, -89080.9, -323.205, -35.7869
441.5, 0, -89027.8, -350.954, -29.6969
442, 0, -88975.4, -378.318, -23.1023
442.5, 0, -88918.8, -405.021, -22.9871
443, 0, -88863.6, -429.646, -23.319
443.5, 0, -88813.9, -453.851, -17.7121
444, 0, -88765.2, -477.98, -12.3189
444.5, 0, -88717.2, -502.032, -7.13922
445, 0, -88670.2, -526.007, -2.17318
445.5, 0, -88624, -549.906, 2.57925
446, 0, -88578.7, -573.728, 7.11808
446.5, 0, -88534.3, -597.474, 11.4433
447, 0, -88490.7, -621.143, 15.5549
447.5, 0, -88448.1, -644.736, 19.453
448, 0, -88406.3, -668.252, 23.1374
448.5, 0, -88365.3, -691.692, 26.6082
449, 0, -88325.2, -715.055, 29.8654
449.5, 0, -88286.1, -738.342, 32.909
450, 0, -88247.7, -761.552, 35.739
450.5, 0, -88210.3, -784.686, 38.3554
451, 0, -88173.7, -807.743, 40.7582
451.5, 0, -88138, -830.723, 42.9474
452, 0, -88103.2, -853.627, 44.923
452.5, 0, -88069.2, -876.455, 46.685
453, 0, -88036.1, -899.205, 48.2334
453.5, 0, -88003.9, -921.88, 49.5681
454, 0, -87972.5, -944.478, 50.6893
454.5, 0, -87942.1, -966.999, 51.5969
455, 0, -87912.5, -989.444, 52.2909
455.5, 0, -87883.7, -1011.81, 52.7712
456, 0, -87855.9, -1034.1, 53.038
456.5, 0, -87828.9, -1056.32, 53.0912
457, 0, -87802.8, -1078.46, 52.9307
457.5, 0, -87777.5, -1100.52, 52.5567
458, 0, -87753.2, -1122.51, 51.969
458.5, 0, -87729.7, -1144.41, 51.1678
459, 0, -87707, -1166.25, 50.1529
459.5, 0, -87685.3, -1188, 48.9245
460, 0, -87664.4, -1209.68, 47.4824
460.5, 0, -87644.4, -1231.29, 45.8267
461, 0, -87625.2, -1252.81, 43.9575
461.5, 0, -87587.2, -1269.79, 39.8616
462, 0, -87533.3, -1281.66, 40.1179
462.5, 0, -87481.1, -1293.59, 40.3612
463, 0, -87430.4, -1305.57, 40.5917
463.5, 0, -87381.3, -1317.6, 40.8094
464, 0, -87333.9, -1329.69, 41.0141
464.5, 0, -87288, -1341.82, 41.206
465, 0, -87243.6, -1354.01, 41.385
465.5, 0, -87200.9, -1366.26, 41.5511
466, 0, -87159.8, -1378.55, 41.7043
466.5, 0, -87120.2, -1390.9, 41.8447
467, 0, -87082.2, -1403.3, 41.9722
467.5, 0, -87045.9, -1415.75, 42.0868
468, 0, -87011.1, -1428.25, 42.1885
468.5, 0, -86977.9, -1440.81, 42.2774
469, 0, -86946.2, -1453.42, 42.3533
469.5, 0, -86916.2, -1466.08, 42.4165
470, 0, -86887.8, -1478.8, 42.4667
470.5, 0, -86860.9, -1491.56, 42.504
471, 0, -86835.6, -1504.38, 42.5285
471.5, 0, -86811.9, -1517.25, 42.5401
472, 0, -86789.8, -1530.18, 42.5388
472.5, 0, -86769.3, -1543.16, 42.5247
473, 0, -86750.4, -1556.19, 42.4976
473.5, 0, -86733, -1569.27, 42.4577
474, 0, -86717.3, -1582.4, 42.405
474.5, 0, -86703.1, -1595.59, 42.3393
475, 0, -86690.5, -1608.83, 42.2608
475.5, 0, -86679.5, -1622.12, 42.1693
476, 0, -86670.1, -1635.46, 42.0651
476.5, 0, -86662.3, -1648.86, 41.9479
477, 0, -86656, -1662.31, 41.8178
477.5, 0, -86651.4, -1675.81, 41.6749
478, 0, -86648.3, -1689.37, 41.5191
478.5, 0, -86646.8, -1702.97, 41.3505
479, 0, -86646.9, -1716.63, 41.1689
479.5, 0, -86648.6, -1730.35, 40.9745
480, 0, -86651.9, -1744.11, 40.7672
480.5, 0, -86643.4, -1753.65, 40.6188
481, 0, -86614.8, -1756.56, 40.6526
481.5, 0, -86586.9, -1759.65, 40.7906
482, 0, -86559.7, -1762.91, 41.0329
482.5, 0, -86533.1, -1766.35, 41.3794
483, 0, -86507.3, -1769.96, 41.8301
483.5, 0, -86482.1, -1773.75, 42.3851
484, 0, -86457.7, -1777.72, 43.0444
484.5, 0, -86433.9, -1781.87, 43.8079
485, 0, -86410.9, -1786.19, 44.6756
485.5, 0, -86388.5, -1790.68, 45.6476
486, 0, -86366.8, -1795.36, 46.7238
486.5, 0, -86345.8, -1800.21, 47.9043
487, 0, -86325.5, -1805.24, 49.189
487.5, 0, -86306, -1810.44, 50.578
488, 0, -86287.1, -1815.82, 52.0712
488.5, 0, -86268.9, -1821.38, 53.6687
489, 0, -86251.3, -1827.11, 55.3704
489.5, 0, -86234.5, -1833.02, 57.1764
490, 0, -86218.4, -1839.11, 59.0866
490.5, 0, -86203, -1845.37, 61.101
491, 0, -86188.3, -1851.81, 63.2198
491.5, 0, -86174.2, -1858.43, 65.4427
492, 0, -86160.9, -1865.22, 67.7699
492.5, 0, -86148.2, -1872.19, 70.2013
493, 0, -86136.3, -1879.34, 72.737
493.5, 0, -86125, -1886.66, 75.377
494, 0, -86114.5, -1894.16, 78.1212
494.5, 0, -86104.6, -1901.84, 80.9696
495, 0, -86095.4, -1909.69, 83.9223
495.5, 0, -86086.9, -1917.72, 86.9792
496, 0, -86079.1, -1925.92, 90.1404
496.5, 0, -86072.1, -1934.3, 93.4058
497, 0, -86065.7, -1942.86, 96.7755
497.5, 0, -86060, -1951.6, 100.249
498, 0, -86055, -1960.51, 103.828
498.5, 0, -86050.6, -1969.6, 107.51
499, 0, -86047, -1978.86, 111.297
499.5, 0, -86044.1, -1988.3, 115.188
