x,y,u1,u2,sxx,syy,sxy
0,-376.8,1.35618e-23,0.0205484,805967,1.12828e+06,-4080.01
0,-375.6,1.44242e-23,0.0206958,812263,1.13565e+06,-3702.1
0,-374.4,3.05834e-19,0.0208439,818605,1.14299e+06,-3437.68
0,-373.2,-3.08816e-19,0.0209929,824991,1.15028e+06,-3286.74
0,-372,1.63737e-23,0.0211426,831422,1.15753e+06,-3249.28
0,-370.8,1.68109e-23,0.0212931,837899,1.16473e+06,-3325.3
0,-369.6,1.71419e-23,0.0214445,844421,1.1719e+06,-3514.81
0,-368.4,1.73666e-23,0.0215966,850987,1.17902e+06,-3817.79
0,-367.2,1.61967e-19,0.0217496,857599,1.1861e+06,-4234.26
0,-366,1.74971e-23,0.0219033,864256,1.19314e+06,-4764.21
0,-364.8,1.7403e-23,0.0220578,870958,1.20013e+06,-5407.64
0,-363.6,-1.66452e-19,0.0222132,877705,1.20709e+06,-6164.55
0,-362.4,1.68958e-23,0.0223693,884497,1.214e+06,-7034.94
0,-361.2,1.69499e-19,0.0225263,891334,1.22087e+06,-8018.82
0,-360,1.59635e-23,0.022684,898216,1.2277e+06,-9116.18
0,-358.8,8.62631e-20,0.0228425,905143,1.23449e+06,-10327
0,-357.6,-8.69865e-20,0.0230019,912116,1.24123e+06,-11651.3
0,-356.4,1.37678e-23,0.023162,919133,1.24794e+06,-13089.1
0,-355.2,-1.32749e-19,0.0233229,926195,1.2546e+06,-14640.4
0,-354,4.46423e-20,0.0234847,933303,1.26122e+06,-16305.2
0,-352.8,1.12529e-19,0.0236472,940456,1.26779e+06,-18083.4
0,-351.6,1.03686e-23,0.0238098,948312,1.27433e+06,-19069.8
0,-350.4,1.20475e-23,0.0239718,957560,1.28109e+06,-18270.2
0,-349.2,1.35934e-23,0.0241351,966878,1.28824e+06,-17474
0,-348,1.50062e-23,0.0242996,976267,1.29576e+06,-16681.4
0,-346.8,1.6286e-23,0.0244653,985727,1.30366e+06,-15892.2
0,-345.6,1.74328e-23,0.0246322,995257,1.31193e+06,-15106.6
0,-344.4,1.84466e-23,0.0248003,1.00486e+06,1.32059e+06,-14324.5
0,-343.2,1.93273e-23,0.0249696,1.01453e+06,1.32962e+06,-13545.8
0,-342,2.0075e-23,0.0251402,1.02427e+06,1.33903e+06,-12770.7
0,-340.8,2.06897e-23,0.0253119,1.03409e+06,1.34882e+06,-11999.2
0,-339.6,2.11713e-23,0.0254848,1.04397e+06,1.35898e+06,-11231.1
0,-338.4,2.15199e-23,0.0256589,1.05393e+06,1.36953e+06,-10466.5
0,-337.2,2.17355e-23,0.0258343,1.06395e+06,1.38045e+06,-9705.45
0,-336,2.18181e-23,0.0260108,1.07405e+06,1.39174e+06,-8947.9
0,-334.8,2.17676e-23,0.0261885,1.08422e+06,1.40342e+06,-8193.86
0,-333.6,2.15841e-23,0.0263675,1.09445e+06,1.41547e+06,-7443.33
0,-332.4,2.12675e-23,0.0265476,1.10476e+06,1.4279e+06,-6696.31
0,-331.2,2.0818e-23,0.026729,1.11514e+06,1.44071e+06,-5952.8
0,-330,2.02354e-23,0.0269115,1.12559e+06,1.45389e+06,-5212.81
0,-328.8,1.95198e-23,0.0270953,1.13611e+06,1.46746e+06,-4476.32
0,-327.6,1.86711e-23,0.0272803,1.1467e+06,1.4814e+06,-3743.34
0,-326.4,1.76894e-23,0.0274664,1.15737e+06,1.49572e+06,-3013.87
0,-325.2,1.65747e-23,0.0276538,1.1681e+06,1.51041e+06,-2287.92
0,-324,1.5327e-23,0.0278424,1.1789e+06,1.52548e+06,-1565.47
0,-322.8,1.39462e-23,0.0280322,1.18978e+06,1.54093e+06,-846.536
0,-321.6,1.24324e-23,0.0282232,1.20072e+06,1.55676e+06,-131.111
0,-320.4,1.42435e-23,0.0284148,1.21251e+06,1.56339e+06,-1360.13
0,-319.2,1.6313e-23,0.0286079,1.22457e+06,1.56959e+06,-2703.72
0,-318,1.82125e-23,0.0288028,1.23681e+06,1.57656e+06,-3915.25
0,-316.8,1.99422e-23,0.0289993,1.24924e+06,1.58432e+06,-4994.72
0,-315.6,2.1502e-23,0.0291976,1.26185e+06,1.59285e+06,-5942.13
0,-314.4,2.28919e-23,0.0293975,1.27465e+06,1.60216e+06,-6757.47
0,-313.2,2.4112e-23,0.029599,1.28763e+06,1.61224e+06,-7440.74
0,-312,2.51621e-23,0.0298023,1.30079e+06,1.62311e+06,-7991.96
0,-310.8,2.60424e-23,0.0300073,1.31414e+06,1.63475e+06,-8411.11
0,-309.6,2.67527e-23,0.0302139,1.32767e+06,1.64716e+06,-8698.19
0,-308.4,2.72932e-23,0.0304222,1.34138e+06,1.66036e+06,-8853.22
0,-307.2,2.76638e-23,0.0306322,1.35528e+06,1.67433e+06,-8876.17
0,-306,2.78646e-23,0.0308438,1.36936e+06,1.68908e+06,-8767.07
0,-304.8,2.78954e-23,0.0310572,1.38363e+06,1.7046e+06,-8525.9
0,-303.6,2.77564e-23,0.0312722,1.39808e+06,1.72091e+06,-8152.67
0,-302.4,2.74474e-23,0.0314889,1.41271e+06,1.73799e+06,-7647.37
0,-301.2,2.69686e-23,0.0317073,1.42753e+06,1.75585e+06,-7010.02
0,-300,2.63199e-23,0.0319273,1.44253e+06,1.77448e+06,-6240.59
0,-298.8,2.55014e-23,0.0321491,1.45771e+06,1.79389e+06,-5339.11
0,-297.6,2.45129e-23,0.0323725,1.47308e+06,1.81408e+06,-4305.56
0,-296.4,2.33546e-23,0.0325976,1.48863e+06,1.83505e+06,-3139.94
0,-295.2,2.20263e-23,0.0328244,1.50437e+06,1.85679e+06,-1842.27
0,-294,2.05282e-23,0.0330529,1.52029e+06,1.87931e+06,-412.524
0,-292.8,1.88602e-23,0.033283,1.53639e+06,1.90261e+06,1149.28
0,-291.6,1.70224e-23,0.0335148,1.55268e+06,1.92668e+06,2843.15
0,-290.4,3.56122e-19,0.033748,1.57057e+06,1.9463e+06,1855.59
0,-289.2,2.01666e-23,0.0339833,1.59029e+06,1.95999e+06,-2228.17
0,-288,3.66645e-19,0.0342212,1.61006e+06,1.97408e+06,-5872.91
0,-286.8,3.71906e-19,0.0344617,1.62986e+06,1.98859e+06,-9078.63
0,-285.6,2.74238e-23,0.0347049,1.6497e+06,2.0035e+06,-11845.3
0,-284.4,2.9394e-23,0.0349508,1.66958e+06,2.01881e+06,-14173
0,-283.2,-3.87626e-19,0.0351993,1.6895e+06,2.03453e+06,-16061.7
0,-282,3.26611e-23,0.0354504,1.70947e+06,2.05066e+06,-17511.4
0,-280.8,-3.98141e-19,0.0357043,1.72947e+06,2.06719e+06,-18522
0,-279.6,3.50303e-23,0.0359607,1.74951e+06,2.08413e+06,-19093.7
0,-278.4,-4.08657e-19,0.0362198,1.7696e+06,2.10148e+06,-19226.3
0,-277.2,3.65017e-23,0.0364816,1.78972e+06,2.11923e+06,-18919.9
0,-276,3.69007e-23,0.036746,1.80989e+06,2.13738e+06,-18174.5
0,-274.8,3.70753e-23,0.0370131,1.83009e+06,2.15594e+06,-16990.1
0,-273.6,-2.14827e-19,0.0372828,1.85034e+06,2.17491e+06,-15366.7
0,-272.4,2.1753e-19,0.0375552,1.87063e+06,2.19429e+06,-13304.2
0,-271.2,-2.20087e-19,0.0378302,1.89095e+06,2.21407e+06,-10802.8
0,-270,2.22788e-19,0.0381079,1.91132e+06,2.23425e+06,-7862.29
0,-268.8,3.45815e-23,0.0383882,1.93173e+06,2.25484e+06,-4482.8
0,-267.6,3.34093e-23,0.0386712,1.95218e+06,2.27584e+06,-664.295
0,-266.4,-1.15288e-19,0.0389569,1.97266e+06,2.29724e+06,3593.22
0,-265.2,2.333e-19,0.0392451,1.99319e+06,2.31905e+06,8289.75
0,-264,1.17978e-19,0.0395361,2.01376e+06,2.34127e+06,13425.3
0,-262.8,2.64763e-23,0.0398297,2.03437e+06,2.36389e+06,18999.9
0,-261.6,-1.20555e-19,0.0401259,2.05502e+06,2.38692e+06,25013.4
0,-260.4,2.17191e-23,0.0404248,2.07583e+06,2.41037e+06,31340.5
0,-259.2,2.59232e-23,0.0407255,2.11139e+06,2.43736e+06,22626.6
0,-258,2.98148e-23,0.0410308,2.14728e+06,2.46622e+06,14519.4
0,-256.8,3.3394e-23,0.0413405,2.1835e+06,2.49694e+06,7018.81
0,-255.6,3.66606e-23,0.0416548,2.22005e+06,2.52952e+06,124.831
0,-254.4,3.96148e-23,0.0419735,2.25693e+06,2.56396e+06,-6162.52
0,-253.2,4.22565e-23,0.0422968,2.29413e+06,2.60026e+06,-11843.3
0,-252,4.45857e-23,0.0426245,2.33167e+06,2.63843e+06,-16917.4
0,-250.8,4.66025e-23,0.0429568,2.36953e+06,2.67846e+06,-21384.9
0,-249.6,4.83067e-23,0.0432935,2.40772e+06,2.72034e+06,-25245.7
0,-248.4,4.96985e-23,0.0436348,2.44624e+06,2.7641e+06,-28500
0,-247.2,5.07778e-23,0.0439805,2.48509e+06,2.80971e+06,-31147.6
0,-246,5.15446e-23,0.0443308,2.52427e+06,2.85718e+06,-33188.6
0,-244.8,5.1999e-23,0.0446855,2.56377e+06,2.90652e+06,-34623
0,-243.6,5.21408e-23,0.0450448,2.60361e+06,2.95772e+06,-35450.8
0,-242.4,5.19702e-23,0.0454085,2.64377e+06,3.01078e+06,-35671.9
0,-241.2,5.14871e-23,0.0457768,2.68426e+06,3.06571e+06,-35286.5
0,-240,5.06915e-23,0.0461495,2.72509e+06,3.12249e+06,-34294.4
0,-238.8,4.95834e-23,0.0465268,2.76623e+06,3.18114e+06,-32695.7
0,-237.6,4.81628e-23,0.0469086,2.80771e+06,3.24165e+06,-30490.3
0,-236.4,4.64298e-23,0.0472948,2.84952e+06,3.30402e+06,-27678.4
0,-235.2,4.43843e-23,0.0476856,2.89166e+06,3.36825e+06,-24259.8
0,-234,4.20263e-23,0.0480808,2.93412e+06,3.43434e+06,-20234.6
0,-232.8,3.93558e-23,0.0484806,2.97691e+06,3.5023e+06,-15602.8
0,-231.6,3.63728e-23,0.0488848,3.02003e+06,3.57212e+06,-10364.4
0,-230.4,3.30774e-23,0.0492936,3.06348e+06,3.6438e+06,-4519.3
0,-229.2,3.54673e-23,0.0497026,3.1228e+06,3.69647e+06,-13419.4
0,-228,4.19788e-23,0.0501165,3.19382e+06,3.73503e+06,-32171.8
0,-226.8,4.7988e-23,0.0505395,3.26456e+06,3.7754e+06,-48694.8
0,-225.6,5.34949e-23,0.0509716,3.33499e+06,3.8176e+06,-62988.5
0,-224.4,5.84995e-23,0.0514129,3.40514e+06,3.86161e+06,-75052.9
0,-223.2,6.30017e-23,0.0518633,3.47499e+06,3.90744e+06,-84887.9
0,-222,6.70017e-23,0.0523228,3.54454e+06,3.95509e+06,-92493.6
0,-220.8,7.04993e-23,0.0527914,3.61381e+06,4.00456e+06,-97870
0,-219.6,7.34947e-23,0.0532692,3.68277e+06,4.05585e+06,-101017
0,-218.4,-7.72145e-19,0.0537561,3.75145e+06,4.10896e+06,-101935
0,-217.2,7.79784e-23,0.0542522,3.81983e+06,4.16388e+06,-100623
0,-216,7.94668e-23,0.0547573,3.88791e+06,4.22063e+06,-97082.4
0,-214.8,-8.22071e-19,0.0552716,3.9557e+06,4.2792e+06,-91312.2
0,-213.6,8.09366e-23,0.0557951,4.0232e+06,4.33958e+06,-83312.6
0,-212.4,-4.27638e-19,0.0563276,4.0904e+06,4.40179e+06,-73083.8
0,-211.2,-4.35961e-19,0.0568693,4.15731e+06,4.46581e+06,-60625.6
0,-210,7.93741e-23,0.0574201,4.22393e+06,4.53165e+06,-45938.1
0,-208.8,-4.52607e-19,0.0579801,4.29025e+06,4.59931e+06,-29021.2
0,-207.6,4.61082e-19,0.0585492,4.35628e+06,4.66879e+06,-9875.08
0,-206.4,7.32907e-23,0.0591274,4.42201e+06,4.74009e+06,11500.4
0,-205.2,-2.38755e-19,0.0597147,4.48745e+06,4.81321e+06,35105.2
0,-204,4.86038e-19,0.0603112,4.55259e+06,4.88815e+06,60939.4
0,-202.8,6.26866e-23,0.0609168,4.61744e+06,4.96491e+06,89002.8
0,-201.6,-3.76903e-19,0.0615315,4.682e+06,5.04348e+06,119296
0,-200.4,1.91654e-19,0.0621553,4.74626e+06,5.12388e+06,151818
0,-199.2,7.02225e-11,0.0627877,4.8565e+06,5.26614e+06,129460
0,-198,6.57243e-10,0.0634353,5.26585e+06,5.79198e+06,-251798
0,-196.8,1.29488e-09,0.0641101,5.63533e+06,6.25605e+06,-566878
0,-195.6,1.98314e-09,0.0648122,5.96491e+06,6.65835e+06,-815781
0,-194.4,2.72201e-09,0.0655416,6.2546e+06,6.99888e+06,-998508
0,-193.2,3.5115e-09,0.0662983,6.50441e+06,7.27763e+06,-1.11506e+06
0,-192,4.35161e-09,0.0670823,6.71433e+06,7.49461e+06,-1.16543e+06
0,-190.8,5.24233e-09,0.0678936,6.88436e+06,7.64981e+06,-1.14962e+06
0,-189.6,6.18367e-09,0.0687322,7.0145e+06,7.74325e+06,-1.06764e+06
0,-188.4,7.17563e-09,0.069598,7.10475e+06,7.77491e+06,-919481
0,-187.2,8.21821e-09,0.0704912,7.15512e+06,7.7448e+06,-705144
0,-186,9.3114e-09,0.0714116,7.1656e+06,7.65292e+06,-424630
0,-184.8,1.04552e-08,0.0723593,7.13619e+06,7.49926e+06,-77939.1
0,-183.6,1.16496e-08,0.0733344,7.06689e+06,7.28383e+06,334929
0,-182.4,1.28947e-08,0.0743367,6.9577e+06,7.00663e+06,813974
0,-181.2,1.41904e-08,0.0753663,6.80863e+06,6.66766e+06,1.3592e+06
0,-180,1.55366e-08,0.0764232,6.61966e+06,6.26691e+06,1.9706e+06
0,-178.8,1.69335e-08,0.0775074,6.39081e+06,5.80439e+06,2.64817e+06
0,-177.6,1.8381e-08,0.0786188,6.12207e+06,5.2801e+06,3.39193e+06
0,-176.4,1.98792e-08,0.0797576,5.81345e+06,4.69404e+06,4.20186e+06
0,-175.2,2.14279e-08,0.0809237,5.46493e+06,4.0462e+06,5.07797e+06
0,-174,2.30273e-08,0.082117,5.07653e+06,3.33659e+06,6.02025e+06
0,-172.8,1.50857e-08,0.0830803,5.2816e+06,3.42522e+06,6.45287e+06
0,-171.6,1.83103e-08,0.0835605,7.14895e+06,5.76818e+06,5.3851e+06
0,-170.4,2.10209e-08,0.0843367,9.01631e+06,8.11114e+06,4.31732e+06
0,-169.2,2.32175e-08,0.085409,1.08837e+07,1.04541e+07,3.24955e+06
0,-168,2.49001e-08,0.0867774,1.2751e+07,1.27971e+07,2.18178e+06
0,-166.8,2.60687e-08,0.0884419,1.46184e+07,1.514e+07,1.114e+06
0,-165.6,2.67233e-08,0.0904024,1.64857e+07,1.7483e+07,46229.5
0,-164.4,2.68639e-08,0.092659,1.83531e+07,1.98259e+07,-1.02154e+06
0,-163.2,2.64905e-08,0.0952117,2.02204e+07,2.21689e+07,-2.08932e+06
0,-162,2.56031e-08,0.0980604,2.20878e+07,2.45119e+07,-3.15709e+06
0,-160.8,2.42017e-08,0.101205,2.39552e+07,2.68548e+07,-4.22486e+06
0,-159.6,2.22863e-08,0.104646,2.58225e+07,2.91978e+07,-5.29264e+06
0,-158.4,1.98569e-08,0.108383,2.76899e+07,3.15407e+07,-6.36041e+06
0,-157.2,1.69135e-08,0.112416,2.95572e+07,3.38837e+07,-7.42818e+06
0,-156,1.34561e-08,0.116745,3.14246e+07,3.62267e+07,-8.49596e+06
0,-154.8,9.48475e-09,0.12137,3.32919e+07,3.85696e+07,-9.56373e+06
0,-153.6,4.99938e-09,0.126291,3.51593e+07,4.09126e+07,-1.06315e+07
0,-152.4,-1.0602e-18,0.131509,3.70266e+07,4.32555e+07,-1.16993e+07
0,-151.2,0.032888,0.133886,7.76775e+07,3.90744e+07,3.84098e+07
