0, -50, 165413, 419463, -3.39665e-10
0, -49, 165547, 420879, -1347.27
0, -48, 167073, 424968, -1528.04
0, -47, 170045, 430414, -787.853
0, -46, 173966, 429196, -732.818
0, -45, 177691, 433067, 738.713
0, -44, 182767, 441391, 1321.01
0, -43, 190786, 449201, -413.87
0, -42, 199304, 455510, -396.03
0, -41, 210017, 465376, -342.223
0, -40, 221837, 477987, -987.235
0, -39, 233657, 490598, -1632.25
0, -38, 249856, 506053, -1331.83
0, -37, 265119, 523248, 1176.3
0, -36, 280215, 542328, 4643.11
0, -35, 303330, 564676, 1466.08
0, -34, 326444, 587024, -1710.96
0, -33, 351823, 615559, -3376.68
0, -32, 382512, 648952, -2777.78
0, -31, 415929, 676008, -2187.24
0, -30, 456996, 715188, -4417.21
0, -29, 500636, 762008, -3225.51
0, -28, 543722, 807758, 3863.21
0, -27, 604243, 871239, -2846.82
0, -26, 666431, 934398, -1884.06
0, -25, 734057, 1.00179e+06, 4632.09
0, -24, 827435, 1.09851e+06, -4367.03
0, -23, 920814, 1.19523e+06, -13366.1
0, -22, 1.03404e+06, 1.30306e+06, -17845.8
0, -21, 1.18342e+06, 1.46871e+06, -12676.3
0, -20, 1.34679e+06, 1.69465e+06, -2345.26
0, -19, 1.55775e+06, 1.8567e+06, -19501.6
0, -18, 1.81986e+06, 2.13313e+06, -23228.5
0, -17, 2.12202e+06, 2.60009e+06, 5403.74
0, -16, 2.59197e+06, 2.89367e+06, -82530.6
0, -15, 3.15695e+06, 3.6298e+06, -79933.9
0, -14, 3.95752e+06, 4.7325e+06, -67054.9
0, -13, 5.44955e+06, 5.93528e+06, -427154
0, -12, 7.09035e+06, 7.65898e+06, -892623
0, -11, 1.58048e+07, 1.66909e+07, -4.25077e+06
0, -10, 5.79892e+07, 5.34796e+07, 6.22636e+07
0, -9, -1.04224e+07, -9.05758e+06, -817615
0, -8, -1.00738e+07, -9.38107e+06, -288978
0, -7, -1.0058e+07, -9.63991e+06, -192272
0, -6, -1.00128e+07, -9.64299e+06, -114655
0, -5, -1.00065e+07, -9.68084e+06, -84297.5
0, -4, -1.00054e+07, -9.71258e+06, -61656.2
0, -3, -1.00027e+07, -9.72812e+06, -42639.5
0, -2, -1.00027e+07, -9.73995e+06, -27564.5
0, -1, -1.00016e+07, -9.74779e+06, -14613
0, 0, -1.00015e+07, -9.74657e+06, -3119.06
0, 1, -1.00017e+07, -9.7482e+06, 14222.1
0, 2, -1.00022e+07, -9.73891e+06, 27290.1
0, 3, -1.0004e+07, -9.73136e+06, 43444.7
0, 4, -1.00046e+07, -9.71087e+06, 61384.1
0, 5, -1.00068e+07, -9.68273e+06, 84132
0, 6, -1.00124e+07, -9.63823e+06, 115023
0, 7, -1.00076e+07, -9.49883e+06, 159320
0, 8, -1.00604e+07, -9.34896e+06, 277014
0, 9, -1.04459e+07, -9.05698e+06, 842823
0, 10, 5.91339e+07, 1.73866e+07, 1.21129e+07
0, 11, 1.56869e+07, 1.80118e+07, 2.33115e+06
0, 12, 7.0692e+06, 7.60614e+06, 866179
0, 13, 5.44067e+06, 5.90453e+06, 412478
0, 14, 3.96e+06, 4.72845e+06, 63234.5
0, 15, 3.16725e+06, 3.66278e+06, 85837.4
0, 16, 2.57809e+06, 2.83932e+06, 75419.6
0, 17, 2.05696e+06, 2.3483e+06, -45640.7
0, 18, 1.80917e+06, 2.09447e+06, 17185.5
0, 19, 1.56545e+06, 1.88924e+06, 24986.9
0, 20, 1.34512e+06, 1.68855e+06, 4266.81
0, 21, 1.1829e+06, 1.46686e+06, 13111.3
0, 22, 1.04173e+06, 1.3368e+06, 6229.98
0, 23, 926808, 1.22239e+06, 3745.95
0, 24, 825962, 1.09479e+06, 4782.47
0, 25, 732254, 998727, -4839.81
0, 26, 666225, 934448, 1827.79
0, 27, 604750, 871113, 3712.53
0, 28, 544409, 807551, -2928.51
0, 29, 500628, 761898, 3320.4
0, 30, 456798, 715128, 4265.52
0, 31, 415283, 672900, 2386.9
0, 32, 382340, 648588, 2825.55
0, 33, 355427, 635323, 2218.66
0, 34, 328121, 598085, 694.132
0, 35, 303016, 563685, -113.773
0, 36, 284499, 559200, 128.591
0, 37, 265997, 529471, 1381.65
0, 38, 248814, 503926, 1018.36
0, 39, 233951, 489987, -748.308
0, 40, 221813, 478267, 14.2504
0, 41, 209714, 466644, 1172.11
0, 42, 199296, 456263, 1779.37
0, 43, 191636, 447825, 928.837
0, 44, 183975, 439386, 78.3014
0, 45, 177570, 432704, 104.897
0, 46, 172915, 430445, 306.326
0, 47, 169511, 432354, 96.7677
0, 48, 167012, 425227, 1274.46
0, 49, 165645, 420349, 1334.14
1, -50, 166741, 418111, 319.33
1, -49, 167154, 418712, -1139.85
1, -48, 168955, 421948, -1467.76
1, -47, 171153, 425139, -3103.41
1, -46, 174653, 428477, -4251.62
1, -45, 179364, 434476, -4351.6
1, -44, 185459, 437878, -6186.27
1, -43, 193359, 445618, -8428.22
1, -42, 201758, 451890, -8946.63
1, -41, 211171, 464053, -11307.7
1, -40, 222992, 476663, -11952.7
1, -39, 236103, 487799, -13936.9
1, -38, 251493, 503343, -15855.2
1, -37, 267514, 520004, -16380.2
1, -36, 286340, 535779, -18862.5
1, -35, 308329, 557983, -21758.9
1, -34, 331443, 580332, -24935.9
1, -33, 357994, 606581, -29561.6
1, -32, 389093, 639288, -31955.7
1, -31, 422906, 665990, -34458.4
1, -30, 460436, 711000, -41804
1, -29, 504451, 757982, -43371.2
1, -28, 554486, 800185, -52076.8
1, -27, 611255, 857803, -60401.1
1, -26, 674515, 919733, -65333
1, -25, 748754, 984132, -78270.2
1, -24, 837624, 1.07856e+06, -87796.3
1, -23, 942130, 1.16926e+06, -101217
1, -22, 1.05508e+06, 1.26556e+06, -125794
1, -21, 1.19888e+06, 1.42692e+06, -139799
1, -20, 1.3839e+06, 1.57647e+06, -167480
1, -19, 1.58033e+06, 1.72971e+06, -223023
1, -18, 1.83958e+06, 2.06339e+06, -243611
1, -17, 2.227e+06, 2.26631e+06, -320683
1, -16, 2.61914e+06, 2.62321e+06, -444854
1, -15, 3.25708e+06, 3.26769e+06, -550933
1, -14, 4.22247e+06, 3.49898e+06, -823156
1, -13, 5.62739e+06, 4.74411e+06, -1.19061e+06
1, -12, 8.72653e+06, 5.46638e+06, -1.97406e+06
1, -11, 1.39592e+07, 5.01091e+06, -2.36588e+06
1, -10, 1.53712e+07, -2752.58, 7.79477e+06
1, -9, -4.59985e+06, 1.39571e+06, 6.8752e+06
1, -8, -8.92466e+06, -2.29905e+06, 2.32826e+06
1, -7, -9.708e+06, -4.96621e+06, 948819
1, -6, -9.89952e+06, -6.29239e+06, 429771
1, -5, -9.95965e+06, -6.97952e+06, 235792
1, -4, -9.9852e+06, -7.4165e+06, 133973
1, -3, -9.99293e+06, -7.67638e+06, 77596.2
1, -2, -9.99574e+06, -7.85012e+06, 40231
1, -1, -9.99571e+06, -7.93309e+06, 15696.5
1, 0, -1.00019e+07, -7.96305e+06, 29.0899
1, 1, -9.99631e+06, -7.93061e+06, -15841.6
