h_m	Sighmin_psi
8521.460628445333	-50.23976238059453
8604.66509470133	-25.07334107288304
8708.670677521324	0.09552168043455822
8802.27570205932	24.870090968366497
9020.68742598131	50.05238167251764
9062.289659109309	75.21392008901694
9135.093567083306	100.18258430263404
9135.093567083306	125.53577619921242
9155.894683647304	150.4983367988143
