h_m	Sigv_psi
8981.36645962733	-25.00218703525502
9055.900621118013	0.3586737818213521
9354.037267080745	84.19648324730991
9465.83850931677	115.89974630391043
9592.718131491283	150.5496071565425
9239.0991499033	50.078016851381705
9166.295241929303	28.450470949716788
8885.480168315316	-49.80396433990512
